,Sentence #,Word,POS,Tag
12462,759,i.d.,NOUN,O
12463,759,;,PUNCT,O
12464,759,simvastatin,NOUN,O
12465,759,10,NUM,O
12466,759,mg,NOUN,O
12467,759,q.,NOUN,O
12468,759,h.s.,NOUN,O
12469,759,;,PUNCT,O
12470,759,Flovent,PROPN,O
12471,759,220,NUM,O
12472,759,mcg,NOUN,O
12473,759,2,NUM,O
12474,759,puffs,NOUN,O
12475,759,b.i.d.,X,O
12476,759,;,PUNCT,O
12477,759,Zantac,PROPN,O
12478,759,150,NUM,O
12479,759,b.i.d.,NUM,O
12480,759,;,PUNCT,O
12481,759,nystatin,NOUN,O
12482,759,ointment,NOUN,O
12483,759,to,ADP,O
12484,759,the,DET,O
12485,759,gluteal,NOUN,O
12486,759,fold,NOUN,O
12487,759,b.i.d.,X,O
12488,759,;,PUNCT,O
12489,759,Lisinopril,PROPN,O
12490,759,20,NUM,O
12491,759,mg,NOUN,O
12492,759,q.d.,INTJ,O
12493,759,;,PUNCT,O
12494,759,Mestinon,PROPN,O
12495,759,controlled,VERB,O
12496,759,release,NOUN,O
12497,759,180,NUM,O
12498,759,q.,NOUN,O
12499,759,h.s.,NOUN,O
12500,759,;,PUNCT,O
12501,759,Mestinon,PROPN,O
12502,759,30,NUM,O
12503,759,mg,NOUN,O
12504,759,q.,NOUN,O
12505,759,4h,NUM,O
12506,759,while,SCONJ,O
12507,759,awake,ADJ,O
12508,759,;,PUNCT,O
12509,759,prednisone,NOUN,O
12510,759,60,NUM,O
12511,759,mg,NOUN,O
12512,759,p.o.,NOUN,O
12513,759,q.,PROPN,O
12514,759,IM,PROPN,O
12515,759,;,PUNCT,O
12516,759,Atrovent,PROPN,O
12517,759,nebs,ADJ,O
12518,759,0.5,NUM,O
12519,759,mg,NOUN,O
12520,759,q.,NOUN,O
12521,759,i.d.,NOUN,O
12522,761,78,NUM,O
12523,761,year,NOUN,O
12524,761,old,ADJ,O
12525,761,female,NOUN,O
12526,761,with,ADP,O
12527,761,history,NOUN,O
12528,761,of,ADP,O
12529,761,HTN,PROPN,O
12530,761,",",PUNCT,O
12531,761,a.fib,PROPN,O
12532,761,presenting,VERB,O
12533,761,with,ADP,O
12534,761,ureteral,ADJ,B
12535,761,stone,NOUN,I
12536,761,",",PUNCT,O
12537,761,hydronephrosis,NOUN,B
12538,761,",",PUNCT,O
12539,761,and,CCONJ,O
12540,761,urosepsis,NOUN,O
12541,761,.,PUNCT,O
12542,763,He,PRON,O
12543,763,was,AUX,O
12544,763,in,ADP,O
12545,763,no,DET,O
12546,763,acute,ADJ,O
12547,763,distress,NOUN,O
12548,763,",",PUNCT,O
12549,763,non-toxic,ADJ,O
12550,763,.,PUNCT,O
12551,764,Received,VERB,O
12552,764,2,NUM,B
12553,764,mg,NOUN,I
12554,764,dilaudid,VERB,I
12555,764,for,ADP,O
12556,764,pain,NOUN,B
12557,764,o/n,PROPN,O
12558,764,.,PUNCT,O
12559,766,17,X,O
12560,766,Ibuprofen,NOUN,B
12561,766,600,NUM,O
12562,766,mg,NOUN,O
12563,766,Tablet,PROPN,O
12564,766,Sig,PROPN,O
12565,766,:,PUNCT,O
12566,766,One,NUM,O
12567,766,(,PUNCT,O
12568,766,1,NUM,O
12569,766,),PUNCT,O
12570,766,Tablet,PROPN,O
12571,766,PO,PROPN,O
12572,766,Q8H,PROPN,O
12573,766,(,PUNCT,O
12574,766,every,DET,O
12575,766,8,NUM,O
12576,766,hours,NOUN,O
12577,766,),PUNCT,O
12578,766,as,ADP,O
12579,766,needed,VERB,O
12580,766,for,ADP,O
12581,766,pain,NOUN,B
12582,766,.,PUNCT,O
12583,768,Neurology,NOUN,O
12584,768,felt,VERB,O
12585,768,that,SCONJ,O
12586,768,the,DET,O
12587,768,patient,NOUN,O
12588,768,'s,PART,O
12589,768,cognitive,ADJ,O
12590,768,symptoms,NOUN,O
12591,768,were,AUX,O
12592,768,consistent,ADJ,O
12593,768,w/,NOUN,O
12594,768,metabolic,NOUN,B
12595,768,encephalopathy,NOUN,I
12596,768,due,ADP,O
12597,768,to,ADP,O
12598,768,his,PRON,B
12599,768,multiple,ADJ,I
12600,768,medical,ADJ,I
12601,768,problems,NOUN,I
12602,768,.,PUNCT,O
12603,770,He,PRON,O
12604,770,was,AUX,O
12605,770,taken,VERB,O
12606,770,to,ADP,O
12607,770,bone,NOUN,O
12608,770,marrow,NOUN,O
12609,770,harvest,NOUN,O
12610,770,in,ADP,O
12611,770,Aug-22,NUM,O
12612,770,at,ADP,O
12613,770,which,DET,O
12614,770,time,NOUN,O
12615,770,insufficient,ADJ,O
12616,770,cells,NOUN,O
12617,770,were,AUX,O
12618,770,obtained,VERB,O
12619,770,to,PART,O
12620,770,proceed,VERB,O
12621,770,.,PUNCT,O
12622,771,His,PRON,B
12623,771,pain,NOUN,I
12624,771,was,AUX,O
12625,771,adequately,ADV,O
12626,771,controlled,VERB,O
12627,771,with,ADP,O
12628,771,oral,ADJ,B
12629,771,medications,NOUN,I
12630,771,.,PUNCT,O
12631,774,He,PRON,O
12632,774,currently,ADV,O
12633,774,receives,VERB,O
12634,774,saline,ADJ,O
12635,774,washes,NOUN,O
12636,774,and,CCONJ,O
12637,774,Adaptic,PROPN,O
12638,774,dressing,VERB,O
12639,774,changes,NOUN,O
12640,774,twice,DET,O
12641,774,a,DET,O
12642,774,day,NOUN,O
12643,774,.,PUNCT,O
12644,775,Hepatitis,PROPN,O
12645,775,B,PROPN,O
12646,775,surface,NOUN,O
12647,775,antigen,NOUN,O
12648,775,negative,ADJ,O
12649,775,",",PUNCT,O
12650,775,cystic,ADJ,O
12651,775,fibrosis,NOUN,O
12652,775,negative,ADJ,O
12653,775,",",PUNCT,O
12654,775,and,CCONJ,O
12655,775,Group,PROPN,O
12656,775,B,PROPN,O
12657,775,strep,NOUN,O
12658,775,unknown,ADJ,O
12659,775,.,PUNCT,O
12660,776,Started,VERB,O
12661,776,on,ADP,O
12662,776,levo,NOUN,O
12663,776,/,SYM,O
12664,776,flagyl,NOUN,B
12665,776,/,SYM,O
12666,776,ceftriaxone,NOUN,O
12667,776,and,CCONJ,O
12668,776,lasix,NOUN,O
12669,776,for,ADP,O
12670,776,sbp,NOUN,O
12671,776,and,CCONJ,O
12672,776,questionable,ADJ,O
12673,776,meningitis,NOUN,B
12674,776,.,PUNCT,O
12675,780,An,DET,O
12676,780,echocardiogram,NOUN,O
12677,780,was,AUX,O
12678,780,obtained,VERB,O
12679,780,on,ADP,O
12680,780,Apr-26,NUM,O
12681,780,which,DET,O
12682,780,showed,VERB,O
12683,780,concentric,ADJ,O
12684,780,left,VERB,O
12685,780,ventricular,ADJ,O
12686,780,hypertrophy,NOUN,O
12687,780,with,ADP,O
12688,780,normal,ADJ,O
12689,780,_____,PUNCT,O
12690,780,left,VERB,O
12691,780,ventricular,ADJ,O
12692,780,function,NOUN,O
12693,780,",",PUNCT,O
12694,780,severe,ADJ,B
12695,780,right,ADJ,I
12696,780,ventricular,ADJ,I
12697,780,dilatation,NOUN,I
12698,780,with,ADP,O
12699,780,septal,ADJ,B
12700,780,hypokinesis,NOUN,I
12701,780,and,CCONJ,I
12702,780,flattening,VERB,I
12703,780,with,ADP,O
12704,780,a,DET,O
12705,780,question,NOUN,O
12706,780,of,ADP,O
12707,780,right,ADJ,O
12708,780,ventricular,ADJ,O
12709,780,apical,ADJ,O
12710,780,clot,NOUN,O
12711,780,raised,VERB,O
12712,780,with,ADP,O
12713,780,mild,ADJ,O
12714,780,aortic,ADJ,O
12715,780,stenosis,NOUN,O
12716,780,",",PUNCT,O
12717,780,severe,ADJ,O
12718,780,tricuspid,NOUN,O
12719,780,regurgitation,NOUN,O
12720,780,and,CCONJ,O
12721,780,increased,VERB,O
12722,780,pulmonary,ADJ,O
12723,780,artery,NOUN,O
12724,780,pressure,NOUN,O
12725,780,of,ADP,O
12726,780,approximately,ADV,O
12727,780,70,NUM,O
12728,780,millimeters,NOUN,O
12729,780,",",PUNCT,O
12730,780,consistent,ADJ,O
12731,780,with,ADP,O
12732,780,fairly,ADV,O
12733,780,severe,ADJ,O
12734,780,pulmonary,ADJ,O
12735,780,hypertension,NOUN,O
12736,780,.,PUNCT,O
12737,784,His,PRON,O
12738,784,deep,ADJ,O
12739,784,tendon,NOUN,O
12740,784,reflexes,NOUN,O
12741,784,were,AUX,O
12742,784,2+,NUM,O
12743,784,at,ADP,O
12744,784,the,DET,O
12745,784,right,ADJ,O
12746,784,brachial,ADJ,O
12747,784,radialis,NOUN,O
12748,784,and,CCONJ,O
12749,784,right,ADJ,O
12750,784,patella,NOUN,O
12751,784,;,PUNCT,O
12752,784,everywhere,ADV,O
12753,784,else,ADV,O
12754,784,his,PRON,O
12755,784,reflexes,NOUN,O
12756,784,were,AUX,O
12757,784,1,NUM,O
12758,784,.,PUNCT,O
12759,785,Sodium,NOUN,O
12760,785,137,NUM,O
12761,785,",",PUNCT,O
12762,785,potassium,NOUN,O
12763,785,4,NUM,O
12764,785,",",PUNCT,O
12765,785,blood,NOUN,O
12766,785,urea,NOUN,O
12767,785,nitrogen,NOUN,O
12768,785,16,NUM,O
12769,785,",",PUNCT,O
12770,785,creatinine,NOUN,O
12771,785,0.9,NUM,O
12772,785,",",PUNCT,O
12773,785,white,ADJ,O
12774,785,blood,NOUN,O
12775,785,cell,NOUN,O
12776,785,count,NOUN,O
12777,785,4.9,NUM,O
12778,785,",",PUNCT,O
12779,785,hematocrit,NOUN,O
12780,785,29.7,NUM,O
12781,785,",",PUNCT,O
12782,785,platelet,ADJ,O
12783,785,count,NOUN,O
12784,785,207,NUM,O
12785,785,.,PUNCT,O
12786,788,Blood,NOUN,B
12787,788,cultures,NOUN,I
12788,788,mentioned,VERB,O
12789,788,previously,ADV,O
12790,788,were,AUX,O
12791,788,positive,ADJ,O
12792,788,for,ADP,O
12793,788,C.,PROPN,B
12794,788,perfringens,NOUN,I
12795,788,.,PUNCT,O
12796,789,He,PRON,O
12797,789,was,AUX,O
12798,789,maintained,VERB,O
12799,789,variously,ADV,O
12800,789,on,ADP,O
12801,789,Levophed,PROPN,O
12802,789,",",PUNCT,O
12803,789,Dobutamine,PROPN,O
12804,789,",",PUNCT,O
12805,789,Dopamine,PROPN,O
12806,789,",",PUNCT,O
12807,789,and,CCONJ,O
12808,789,ultimately,ADV,O
12809,789,Epinephrine,PROPN,O
12810,789,for,ADP,O
12811,789,blood,NOUN,O
12812,789,pressure,NOUN,O
12813,789,support,NOUN,O
12814,789,.,PUNCT,O
12815,791,He,PRON,O
12816,791,had,AUX,O
12817,791,been,AUX,O
12818,791,noting,VERB,O
12819,791,night,NOUN,B
12820,791,sweats,NOUN,I
12821,791,",",PUNCT,O
12822,791,increasing,VERB,O
12823,791,fatigue,NOUN,O
12824,791,",",PUNCT,O
12825,791,anorexia,NOUN,O
12826,791,",",PUNCT,O
12827,791,and,CCONJ,O
12828,791,dyspnea,VERB,O
12829,791,",",PUNCT,O
12830,791,which,DET,O
12831,791,were,AUX,O
12832,791,not,PART,O
12833,791,particularly,ADV,O
12834,791,improved,VERB,O
12835,791,by,ADP,O
12836,791,increased,VERB,O
12837,791,transfusions,NOUN,O
12838,791,or,CCONJ,O
12839,791,alterations,NOUN,O
12840,791,of,ADP,O
12841,791,hydroxy,ADJ,B
12842,791,urea,NOUN,I
12843,791,.,PUNCT,O
12844,792,Workup,NOUN,B
12845,792,at,ADP,O
12846,792,the,DET,O
12847,792,outside,ADJ,O
12848,792,hospital,NOUN,O
12849,792,included,VERB,O
12850,792,a,DET,O
12851,792,CT,PROPN,O
12852,792,scan,NOUN,O
12853,792,of,ADP,O
12854,792,the,DET,O
12855,792,head,NOUN,O
12856,792,revealing,VERB,O
12857,792,a,DET,O
12858,792,possible,ADJ,O
12859,792,parietal,ADJ,B
12860,792,subdural,NOUN,O
12861,792,bleed,NOUN,O
12862,792,on,ADP,O
12863,792,the,DET,O
12864,792,right,ADJ,O
12865,792,side,NOUN,O
12866,792,.,PUNCT,O
12867,793,Therefore,ADV,O
12868,793,",",PUNCT,O
12869,793,he,PRON,O
12870,793,went,VERB,O
12871,793,to,PART,O
12872,793,repeat,VERB,B
12873,793,cardiac,ADJ,I
12874,793,catheterization,NOUN,I
12875,793,which,DET,O
12876,793,revealed,VERB,O
12877,793,that,SCONJ,O
12878,793,the,DET,O
12879,793,left,ADJ,O
12880,793,anterior,ADJ,O
12881,793,descending,NOUN,O
12882,793,site,NOUN,O
12883,793,was,AUX,O
12884,793,patent,NOUN,O
12885,793,and,CCONJ,O
12886,793,revealed,VERB,O
12887,793,a,DET,B
12888,793,distal,ADJ,I
12889,793,PDA,PROPN,I
12890,793,lesion,NOUN,I
12891,793,and,CCONJ,O
12892,793,a,DET,O
12893,793,circumflex,ADJ,O
12894,793,lesion,NOUN,O
12895,793,after,ADP,O
12896,793,the,DET,O
12897,793,OM,PROPN,O
12898,793,.,PUNCT,O
12899,794,He,PRON,O
12900,794,had,AUX,O
12901,794,been,AUX,O
12902,794,noting,VERB,O
12903,794,night,NOUN,B
12904,794,sweats,NOUN,I
12905,794,",",PUNCT,O
12906,794,increasing,VERB,O
12907,794,fatigue,NOUN,O
12908,794,",",PUNCT,O
12909,794,anorexia,NOUN,O
12910,794,",",PUNCT,O
12911,794,and,CCONJ,O
12912,794,dyspnea,VERB,O
12913,794,",",PUNCT,O
12914,794,which,DET,O
12915,794,were,AUX,O
12916,794,not,PART,O
12917,794,particularly,ADV,O
12918,794,improved,VERB,O
12919,794,by,ADP,O
12920,794,increased,VERB,B
12921,794,transfusions,NOUN,I
12922,794,or,CCONJ,O
12923,794,alterations,NOUN,O
12924,794,of,ADP,O
12925,794,hydroxy,ADJ,O
12926,794,urea,NOUN,O
12927,794,.,PUNCT,O
12928,795,Birth,NOUN,O
12929,795,weight,NOUN,O
12930,795,1455,NUM,O
12931,795,grams,NOUN,O
12932,795,(,PUNCT,O
12933,795,50th,ADJ,O
12934,795,percentile,NOUN,O
12935,795,"),",X,O
12936,795,head,NOUN,O
12937,795,circumference,NOUN,O
12938,795,29.25,NUM,O
12939,795,cm,NOUN,O
12940,795,(,PUNCT,O
12941,795,50th,ADJ,O
12942,795,percentile,NOUN,O
12943,795,"),",X,O
12944,795,length,NOUN,O
12945,795,41.5,NUM,O
12946,795,cm,NOUN,O
12947,795,(,PUNCT,O
12948,795,50th,ADJ,O
12949,795,percentile,NOUN,O
12950,795,).,PUNCT,O
12951,796,The,DET,O
12952,796,patient,NOUN,O
12953,796,gets,VERB,O
12954,796,hives,NOUN,B
12955,796,to,ADP,O
12956,796,aspirin,NOUN,B
12957,796,and,CCONJ,O
12958,796,tomatoes,NOUN,O
12959,796,also,ADV,O
12960,796,cause,VERB,O
12961,796,her,PRON,O
12962,796,hives,NOUN,O
12963,796,.,PUNCT,O
12964,799,Her,PRON,O
12965,799,echocardiogram,NOUN,O
12966,799,curiously,ADV,O
12967,799,showed,VERB,O
12968,799,a,DET,O
12969,799,normal,ADJ,O
12970,799,left,ADJ,O
12971,799,ventricular,ADJ,O
12972,799,size,NOUN,O
12973,799,and,CCONJ,O
12974,799,systolic,ADJ,O
12975,799,function,NOUN,O
12976,799,",",PUNCT,O
12977,799,a,DET,B
12978,799,patent,NOUN,I
12979,799,foramen,NOUN,I
12980,799,ovale,NOUN,I
12981,799,",",PUNCT,O
12982,799,with,ADP,O
12983,799,a,DET,B
12984,799,trace,NOUN,I
12985,799,right,NOUN,I
12986,799,to,PART,I
12987,799,left,VERB,I
12988,799,shunt,VERB,I
12989,799,",",PUNCT,O
12990,799,as,ADP,O
12991,799,determined,VERB,O
12992,799,by,ADP,O
12993,799,bubble,NOUN,O
12994,799,study,NOUN,O
12995,799,",",PUNCT,O
12996,799,trace,VERB,O
12997,799,MR,PROPN,O
12998,799,was,AUX,O
12999,799,present,ADJ,O
13000,799,.,PUNCT,O
13001,800,The,DET,B
13002,800,patient,ADJ,I
13003,800,&apos;s,NOUN,I
13004,800,pain,NOUN,I
13005,800,from,ADP,O
13006,800,his,PRON,O
13007,800,catheters,NOUN,O
13008,800,was,AUX,O
13009,800,controlled,VERB,O
13010,800,with,ADP,O
13011,800,Oxycodone,PROPN,B
13012,800,and,CCONJ,O
13013,800,Motrin,PROPN,O
13014,800,.,PUNCT,O
13015,801,He,PRON,O
13016,801,came,VERB,O
13017,801,in,ADP,O
13018,801,on,ADP,O
13019,801,Carafate,PROPN,O
13020,801,",",PUNCT,O
13021,801,Enteric,PROPN,O
13022,801,Coated,PROPN,O
13023,801,Aspirin,PROPN,O
13024,801,",",PUNCT,O
13025,801,Albuterol,PROPN,O
13026,801,Inhaler,PROPN,O
13027,801,",",PUNCT,O
13028,801,Atrovent,PROPN,O
13029,801,Inhaler,PROPN,O
13030,801,",",PUNCT,O
13031,801,Procan,PROPN,O
13032,801,SR,PROPN,O
13033,801,",",PUNCT,O
13034,801,Mevacor,PROPN,O
13035,801,",",PUNCT,O
13036,801,and,CCONJ,O
13037,801,Digoxin,PROPN,O
13038,801,.,PUNCT,O
13039,802,Formal,ADJ,B
13040,802,pathology,NOUN,I
13041,802,revealed,VERB,O
13042,802,a,DET,B
13043,802,poorly,ADV,I
13044,802,differentiated,VERB,I
13045,802,adenocarcinoma,NOUN,I
13046,802,with,ADP,O
13047,802,focal,ADJ,O
13048,802,giant,ADJ,O
13049,802,cells,NOUN,O
13050,802,.,PUNCT,O
13051,803,Delivery,NOUN,B
13052,803,by,ADP,I
13053,803,cesarean,ADJ,I
13054,803,section,NOUN,I
13055,803,secondary,ADJ,O
13056,803,to,ADP,O
13057,803,twin,ADJ,B
13058,803,B,NOUN,I
13059,803,breech,NOUN,I
13060,803,presentation,NOUN,I
13061,803,.,PUNCT,O
13062,804,He,PRON,O
13063,804,was,AUX,O
13064,804,also,ADV,O
13065,804,begun,VERB,O
13066,804,on,ADP,O
13067,804,anti-Candida,ADJ,B
13068,804,regimen,NOUN,I
13069,804,for,ADP,O
13070,804,his,PRON,O
13071,804,urinary,ADJ,O
13072,804,tract,NOUN,O
13073,804,infection,NOUN,O
13074,804,with,ADP,O
13075,804,yeast,NOUN,B
13076,804,being,AUX,O
13077,804,seen,VERB,O
13078,804,.,PUNCT,O
13079,807,In,ADP,O
13080,807,1980,NUM,O
13081,807,she,PRON,O
13082,807,had,VERB,O
13083,807,quadruple,ADJ,B
13084,807,coronary,ADJ,I
13085,807,artery,NOUN,I
13086,807,bypass,NOUN,I
13087,807,graft,NOUN,I
13088,807,surgery,NOUN,I
13089,807,by,ADP,O
13090,807,Dr.,PROPN,O
13091,807,Elks,PROPN,O
13092,807,at,ADP,O
13093,807,Feargunwake,PROPN,O
13094,807,Otacaa,PROPN,O
13095,807,Community,PROPN,O
13096,807,Hospital,PROPN,O
13097,807,and,CCONJ,O
13098,807,did,VERB,O
13099,807,well,ADV,O
13100,807,until,ADP,O
13101,807,1988,NUM,O
13102,807,when,ADV,O
13103,807,she,PRON,O
13104,807,had,AUX,O
13105,807,exertional,ADJ,B
13106,807,angina,ADJ,I
13107,807,and,CCONJ,O
13108,807,a,DET,O
13109,807,positive,ADJ,O
13110,807,stress,NOUN,O
13111,807,test,NOUN,O
13112,807,and,CCONJ,O
13113,807,found,VERB,O
13114,807,that,SCONJ,O
13115,807,three,NUM,O
13116,807,or,CCONJ,O
13117,807,four,NUM,O
13118,807,grafts,NOUN,O
13119,807,were,AUX,O
13120,807,occluded,VERB,O
13121,807,.,PUNCT,O
13122,808,Negative,ADJ,O
13123,808,for,ADP,O
13124,808,headaches,NOUN,O
13125,808,",",PUNCT,O
13126,808,vision,NOUN,O
13127,808,changes,NOUN,O
13128,808,",",PUNCT,O
13129,808,numbness,NOUN,O
13130,808,",",PUNCT,O
13131,808,tingling,NOUN,O
13132,808,",",PUNCT,O
13133,808,dyspnea,ADJ,O
13134,808,",",PUNCT,O
13135,808,hematuria,NOUN,O
13136,808,",",PUNCT,O
13137,808,abdominal,ADJ,O
13138,808,pain,NOUN,O
13139,808,",",PUNCT,O
13140,808,diarrhea,NOUN,O
13141,808,",",PUNCT,O
13142,808,melena,NOUN,O
13143,808,or,CCONJ,O
13144,808,hematochezia,NOUN,O
13145,808,.,PUNCT,O
13146,809,Repeat,VERB,B
13147,809,cardiac,ADJ,I
13148,809,catheterization,NOUN,I
13149,809,showed,VERB,O
13150,809,re-stenosis,NOUN,B
13151,809,of,ADP,I
13152,809,proximal,ADJ,I
13153,809,left,ADJ,I
13154,809,anterior,ADJ,I
13155,809,descending,NOUN,I
13156,809,that,DET,O
13157,809,had,AUX,O
13158,809,been,VERB,O
13159,809,percutaneous,ADJ,O
13160,809,transluminal,NOUN,O
13161,809,coronary,ADJ,O
13162,809,angioplastied,NOUN,O
13163,809,and,CCONJ,O
13164,809,a,DET,O
13165,809,lesion,NOUN,O
13166,809,in,ADP,O
13167,809,the,DET,O
13168,809,first,ADJ,O
13169,809,obtuse,ADJ,O
13170,809,marginal,ADJ,O
13171,809,and,CCONJ,O
13172,809,a,DET,O
13173,809,moderate,ADJ,O
13174,809,to,ADP,O
13175,809,severe,ADJ,O
13176,809,left,ADJ,O
13177,809,circumflex,NOUN,O
13178,809,lesion,NOUN,O
13179,809,after,ADP,O
13180,809,the,DET,O
13181,809,third,ADJ,O
13182,809,obtuse,ADJ,O
13183,809,marginal,ADJ,O
13184,809,.,PUNCT,O
13185,810,GLUCOSE,PROPN,O
13186,810,-,PUNCT,O
13187,810,173,NUM,O
13188,810,*,PUNCT,O
13189,810,UREA,NOUN,O
13190,810,N,PROPN,O
13191,810,-,PUNCT,O
13192,810,52,NUM,O
13193,810,*,PUNCT,O
13194,810,CREAT,NOUN,O
13195,810,-,PUNCT,O
13196,810,1.5,NUM,O
13197,810,*,PUNCT,O
13198,810,SODIUM,NOUN,O
13199,810,-,PUNCT,O
13200,810,145,NUM,O
13201,810,POTASSIUM,PROPN,O
13202,810,-,NUM,O
13203,810,4.8,NUM,O
13204,810,CHLORIDE,PROPN,O
13205,810,-,PUNCT,O
13206,810,100,NUM,O
13207,810,TOTAL,NOUN,O
13208,810,CO2,PROPN,O
13209,810,-,PUNCT,O
13210,810,40,NUM,O
13211,810,*,PUNCT,O
13212,810,ANION,PROPN,O
13213,810,GAP,PROPN,O
13214,810,-,PUNCT,O
13215,810,10,NUM,O
13216,811,An,DET,B
13217,811,I-head,PROPN,I
13218,811,CT,PROPN,I
13219,811,revealed,VERB,O
13220,811,left,VERB,O
13221,811,sphenoid,NOUN,O
13222,811,and,CCONJ,O
13223,811,left,VERB,O
13224,811,maxillary,ADJ,O
13225,811,sinusitis,NOUN,O
13226,811,with,ADP,O
13227,811,mild,ADJ,O
13228,811,cerebral,ADJ,O
13229,811,edema,NOUN,O
13230,811,and,CCONJ,O
13231,811,no,DET,O
13232,811,focal,ADJ,B
13233,811,hemorrhages,NOUN,I
13234,811,.,PUNCT,O
13235,812,The,DET,O
13236,812,family,NOUN,O
13237,812,realizes,VERB,O
13238,812,that,SCONJ,O
13239,812,the,DET,O
13240,812,long,ADJ,O
13241,812,term,NOUN,O
13242,812,outlook,NOUN,O
13243,812,for,ADP,O
13244,812,this,DET,O
13245,812,patient,NOUN,O
13246,812,is,AUX,O
13247,812,not,PART,O
13248,812,very,ADV,O
13249,812,good,ADJ,O
13250,812,",",PUNCT,O
13251,812,but,CCONJ,O
13252,812,they,PRON,O
13253,812,would,AUX,O
13254,812,like,VERB,O
13255,812,to,PART,O
13256,812,currently,ADV,O
13257,812,continue,VERB,O
13258,812,to,PART,O
13259,812,provide,VERB,O
13260,812,him,PRON,O
13261,812,with,ADP,O
13262,812,all,DET,O
13263,812,support,NOUN,O
13264,812,necessary,ADJ,O
13265,812,",",PUNCT,O
13266,812,short,ADJ,O
13267,812,of,ADP,O
13268,812,resuscitation,NOUN,B
13269,812,measures,NOUN,I
13270,812,or,CCONJ,O
13271,812,heroic,ADJ,O
13272,812,measures,NOUN,O
13273,812,should,AUX,O
13274,812,he,PRON,O
13275,812,have,VERB,O
13276,812,a,DET,B
13277,812,cardiopulmonary,ADJ,I
13278,812,arrest,NOUN,I
13279,812,.,PUNCT,O
13280,814,Medications,NOUN,O
13281,814,at,ADP,O
13282,814,the,DET,O
13283,814,time,NOUN,O
13284,814,of,ADP,O
13285,814,admission,NOUN,O
13286,814,include,VERB,O
13287,814,Dapsone,PROPN,O
13288,814,50,NUM,O
13289,814,mg,NOUN,O
13290,814,p.o.,NOUN,O
13291,814,on,ADP,O
13292,814,Monday,PROPN,O
13293,814,",",PUNCT,O
13294,814,Wednesday,PROPN,O
13295,814,and,CCONJ,O
13296,814,Friday,PROPN,O
13297,814,",",PUNCT,O
13298,814,Ceftazidime,PROPN,O
13299,814,1,NUM,O
13300,814,gram,NOUN,O
13301,814,IV,PROPN,O
13302,814,q.,PROPN,O
13303,814,8,NUM,O
13304,814,hours,NOUN,O
13305,814,",",PUNCT,O
13306,814,Cipro,PROPN,O
13307,814,750,NUM,O
13308,814,mg,NOUN,O
13309,814,p.o.,PROPN,O
13310,814,b.i.d.,PROPN,O
13311,814,",",PUNCT,O
13312,814,Acyclovir,PROPN,O
13313,814,400,NUM,O
13314,814,mg,NOUN,O
13315,814,p.o.,NOUN,O
13316,814,q.,PROPN,O
13317,814,day,NOUN,O
13318,814,",",PUNCT,O
13319,814,Megastrol,PROPN,O
13320,814,80,NUM,O
13321,814,mg,NOUN,O
13322,814,p.o.,INTJ,O
13323,814,t.i.d.,PROPN,O
13324,814,and,CCONJ,O
13325,814,G-CSF,PROPN,O
13326,814,150,NUM,O
13327,814,micrograms,NOUN,O
13328,814,subcu,PROPN,O
13329,814,b.i.d.,PROPN,O
13330,815,The,DET,O
13331,815,infant,NOUN,O
13332,815,required,VERB,O
13333,815,phototherapy,NOUN,B
13334,815,for,ADP,O
13335,815,hyperbilirubinemia,NOUN,B
13336,815,through,ADP,O
13337,815,day,NOUN,O
13338,815,of,ADP,O
13339,815,life,NOUN,O
13340,815,7,NUM,O
13341,815,",",PUNCT,O
13342,815,with,ADP,O
13343,815,peak,NOUN,O
13344,815,bilirubin,NOUN,O
13345,815,of,ADP,O
13346,815,7,NUM,O
13347,815,/,SYM,O
13348,815,0.3,NUM,O
13349,815,on,ADP,O
13350,815,day,NOUN,O
13351,815,of,ADP,O
13352,815,life,NOUN,O
13353,815,3,NUM,O
13354,815,",",PUNCT,O
13355,815,and,CCONJ,O
13356,815,last,ADJ,O
13357,815,bilirubin,NOUN,O
13358,815,of,ADP,O
13359,815,4.9,NUM,O
13360,815,/,SYM,O
13361,815,0.3,NUM,O
13362,815,on,ADP,O
13363,815,day,NOUN,O
13364,815,of,ADP,O
13365,815,life,NOUN,O
13366,815,9,NUM,O
13367,815,.,PUNCT,O
13368,816,On,ADP,O
13369,816,ROS,PROPN,B
13370,816,",",PUNCT,O
13371,816,she,PRON,O
13372,816,notes,VERB,O
13373,816,feeling,VERB,O
13374,816,poorly,ADV,O
13375,816,",",PUNCT,O
13376,816,nausea,NOUN,O
13377,816,",",PUNCT,O
13378,816,and,CCONJ,O
13379,816,diarrhea,NOUN,B
13380,816,since,SCONJ,O
13381,816,d/c,PROPN,O
13382,816,.,PUNCT,O
13383,818,Tylenol,PROPN,O
13384,818,650,NUM,O
13385,818,mg,NOUN,O
13386,818,p.o.,NOUN,O
13387,818,q.,PROPN,O
13388,818,4-6h,NUM,O
13389,818,p.r.n.,NOUN,O
13390,818,headache,NOUN,O
13391,818,or,CCONJ,O
13392,818,pain,NOUN,O
13393,818,;,PUNCT,O
13394,818,acyclovir,ADV,O
13395,818,400,NUM,O
13396,818,mg,NOUN,O
13397,818,p.o.,PROPN,O
13398,818,t.i.d.;,PROPN,O
13399,818,acyclovir,NOUN,O
13400,818,topical,ADJ,O
